    32800.0000  -1.149592   0.283267  -0.866325 
    33000.0000  -1.147599   0.286369  -0.861231 
    33200.0000  -1.149495   0.284700  -0.864795 
    33400.0000  -1.147466   0.286271  -0.861194 
    33600.0000  -1.151378   0.284780  -0.866599 
    33800.0000  -1.150963   0.284677  -0.866285 
    34000.0000  -1.151457   0.287324  -0.864133 
    34200.0000  -1.153998   0.285677  -0.868320 
    34400.0000  -1.151262   0.282654  -0.868609 
    34600.0000  -1.154209   0.282463  -0.871746 
    34800.0000  -1.158223   0.285769  -0.872453 
    35000.0000  -1.160781   0.284137  -0.876643 
    35200.0000  -1.161633   0.285967  -0.875665 
    35400.0000  -1.161962   0.286355  -0.875607 
    35600.0000  -1.160847   0.286387  -0.874460 
    35800.0000  -1.160118   0.283398  -0.876719 
    36000.0000  -1.156186   0.284837  -0.871349 
    36200.0000  -1.153598   0.281972  -0.871625 
    36400.0000  -1.154920   0.283899  -0.871021 
    36600.0000  -1.155468   0.286081  -0.869386 
    36800.0000  -1.155115   0.283538  -0.871577 
    37000.0000  -1.153689   0.283932  -0.869757 
    37200.0000  -1.156019   0.286104  -0.869915 
    37400.0000  -1.156693   0.285954  -0.870739 
    37600.0000  -1.156184   0.284209  -0.871975 
    37800.0000  -1.155511   0.284469  -0.871042 
    38000.0000  -1.151290   0.283828  -0.867462 
    38200.0000  -1.156101   0.283941  -0.872160 
    38400.0000  -1.154503   0.288623  -0.865880 
    38600.0000  -1.157212   0.285853  -0.871359 
    38800.0000  -1.160336   0.283181  -0.877156 
    39000.0000  -1.163400   0.283903  -0.879497 
    39200.0000  -1.166890   0.281736  -0.885154 
    39400.0000  -1.162548   0.282089  -0.880458 
    39600.0000  -1.159554   0.283057  -0.876497 
    39800.0000  -1.162156   0.285030  -0.877126 
    40000.0000  -1.158970   0.284928  -0.874042 
    40200.0000  -1.155924   0.285458  -0.870465 
    40400.0000  -1.153111   0.285594  -0.867517 
    40600.0000  -1.155719   0.287634  -0.868086 
    40800.0000  -1.156256   0.287473  -0.868783 
    41000.0000  -1.157111   0.283793  -0.873319 
    41200.0000  -1.161135   0.287771  -0.873364 
    41400.0000  -1.161400   0.288228  -0.873172 
    41600.0000  -1.161675   0.284241  -0.877434 
    41800.0000  -1.162830   0.283525  -0.879305 
    42000.0000  -1.159210   0.284543  -0.874667 
    42200.0000  -1.157342   0.286155  -0.871187 
    42400.0000  -1.155238   0.282909  -0.872330 
    42600.0000  -1.153484   0.281288  -0.872197 
    42800.0000  -1.155747   0.283976  -0.871771 
    43000.0000  -1.158917   0.284744  -0.874173 
    43200.0000  -1.153767   0.281474  -0.872292 
    43400.0000  -1.153912   0.284112  -0.869800 
    43600.0000  -1.155906   0.286898  -0.869008 
    43800.0000  -1.151572   0.285004  -0.866568 
    44000.0000  -1.150293   0.281760  -0.868532 
    44200.0000  -1.152805   0.287471  -0.865333 
    44400.0000  -1.152237   0.281952  -0.870285 
    44600.0000  -1.153418   0.286438  -0.866980 
    44800.0000  -1.158061   0.286080  -0.871980 
    45000.0000  -1.153865   0.284746  -0.869119 
    45200.0000  -1.155570   0.282682  -0.872888 
    45400.0000  -1.154456   0.285031  -0.869426 
    45600.0000  -1.156464   0.285640  -0.870824 
    45800.0000  -1.155154   0.285495  -0.869659 
    46000.0000  -1.156225   0.284171  -0.872053 
    46200.0000  -1.160027   0.282608  -0.877419 
    46400.0000  -1.157794   0.286299  -0.871495 
    46600.0000  -1.155856   0.287040  -0.868816 
    46800.0000  -1.157966   0.285485  -0.872482 
    47000.0000  -1.158638   0.286642  -0.871996 
    47200.0000  -1.156712   0.283099  -0.873613 
    47400.0000  -1.154212   0.285645  -0.868567 
    47600.0000  -1.152960   0.285619  -0.867341 
    47800.0000  -1.150440   0.286914  -0.863526 
    48000.0000  -1.148561   0.283136  -0.865425 
    48200.0000  -1.154091   0.286705  -0.867386 
    48400.0000  -1.156483   0.284019  -0.872464 
    48600.0000  -1.155348   0.285315  -0.870032 
    48800.0000  -1.154369   0.284266  -0.870102 
    49000.0000  -1.153981   0.286579  -0.867402 
    49200.0000  -1.153660   0.282178  -0.871482 
    49400.0000  -1.151724   0.289165  -0.862558 
    49600.0000  -1.152880   0.285598  -0.867282 
    49800.0000  -1.149812   0.283040  -0.866771 
    50000.0000  -1.153494   0.285611  -0.867883 
    50200.0000  -1.155564   0.284958  -0.870606 
    50400.0000  -1.159555   0.287323  -0.872232 
    50600.0000  -1.155286   0.285174  -0.870113 
    50800.0000  -1.155648   0.283322  -0.872326 
    51000.0000  -1.156921   0.286080  -0.870841 
    51200.0000  -1.154815   0.284213  -0.870602 
    51400.0000  -1.156960   0.283078  -0.873882 
    51600.0000  -1.157103   0.286111  -0.870992 
    51800.0000  -1.154136   0.286180  -0.867956 
    52000.0000  -1.156244   0.286867  -0.869378 
    52200.0000  -1.153237   0.283618  -0.869619 
    52400.0000  -1.152184   0.288480  -0.863704 
    52600.0000  -1.153478   0.287550  -0.865928 
    52800.0000  -1.152054   0.283367  -0.868687 
    53000.0000  -1.148719   0.283093  -0.865626 
    53200.0000  -1.152719   0.284964  -0.867755 
    53400.0000  -1.156442   0.284339  -0.872104 
    53600.0000  -1.160907   0.284398  -0.876509 
    53800.0000  -1.166042   0.285207  -0.880835 
    54000.0000  -1.157861   0.285284  -0.872577 
    54200.0000  -1.156286   0.282771  -0.873515 
    54400.0000  -1.156820   0.283639  -0.873182 
    54600.0000  -1.154851   0.286312  -0.868539 
    54800.0000  -1.154842   0.285156  -0.869686 
    55000.0000  -1.158718   0.284294  -0.874424 
    55200.0000  -1.160149   0.285623  -0.874526 
    55400.0000  -1.160268   0.280784  -0.879484 
    55600.0000  -1.158277   0.281632  -0.876644 
    55800.0000  -1.162453   0.284914  -0.877539 
    56000.0000  -1.159005   0.287479  -0.871526 
    56200.0000  -1.157825   0.285460  -0.872366 
    56400.0000  -1.158315   0.283975  -0.874341 
    56600.0000  -1.155002   0.284277  -0.870726 
    56800.0000  -1.154139   0.285974  -0.868165 
    57000.0000  -1.158453   0.285721  -0.872732 
    57200.0000  -1.162778   0.283656  -0.879122 
    57400.0000  -1.162097   0.284862  -0.877234 
    57600.0000  -1.166690   0.288264  -0.878426 
    57800.0000  -1.167963   0.287278  -0.880685 
    58000.0000  -1.165753   0.285633  -0.880120 
    58200.0000  -1.172382   0.286351  -0.886031 
    58400.0000  -1.174429   0.286831  -0.887598 
    58600.0000  -1.169212   0.285635  -0.883577 
    58800.0000  -1.171309   0.285436  -0.885873 
    59000.0000  -1.171826   0.287236  -0.884590 
    59200.0000  -1.174333   0.284582  -0.889751 
    59400.0000  -1.172999   0.285551  -0.887449 
    59600.0000  -1.171167   0.287085  -0.884082 
    59800.0000  -1.171075   0.286929  -0.884146 
    60000.0000  -1.171380   0.284601  -0.886779 
    60200.0000  -1.168905   0.284254  -0.884651 
    60400.0000  -1.165401   0.285910  -0.879491 
    60600.0000  -1.167515   0.282058  -0.885457 
    60800.0000  -1.167132   0.283369  -0.883763 
    61000.0000  -1.170220   0.286422  -0.883799 
    61200.0000  -1.174798   0.287049  -0.887750 
    61400.0000  -1.177735   0.285664  -0.892071 
    61600.0000  -1.180743   0.283511  -0.897232 
    61800.0000  -1.176010   0.284082  -0.891927 
    62000.0000  -1.177941   0.282526  -0.895415 
    62200.0000  -1.179220   0.287918  -0.891302 
    62400.0000  -1.176326   0.284267  -0.892059 
    62600.0000  -1.172939   0.283972  -0.888967 
    62800.0000  -1.171621   0.285637  -0.885984 
    63000.0000  -1.170047   0.285965  -0.884082 
    63200.0000  -1.171500   0.283977  -0.887524 
    63400.0000  -1.174202   0.287025  -0.887177 
    63600.0000  -1.174783   0.287149  -0.887634 
    63800.0000  -1.173982   0.284216  -0.889766 
    64000.0000  -1.175716   0.286644  -0.889073 
    64200.0000  -1.172991   0.284277  -0.888714 
    64400.0000  -1.177978   0.284152  -0.893827 
    64600.0000  -1.175294   0.288326  -0.886968 
    64800.0000  -1.175823   0.281886  -0.893937 
    65000.0000  -1.179124   0.287844  -0.891279 
    65200.0000  -1.178095   0.284702  -0.893393 
    65400.0000  -1.175027   0.284167  -0.890860 
    65600.0000  -1.175908   0.285186  -0.890722 
    65800.0000  -1.177333   0.285938  -0.891394 
    66000.0000  -1.175724   0.286285  -0.889440 
    66200.0000  -1.175740   0.285310  -0.890430 
    66400.0000  -1.178001   0.284911  -0.893091 
    66600.0000  -1.174897   0.287624  -0.887273 
    66800.0000  -1.174138   0.283900  -0.890238 
    67000.0000  -1.175314   0.284884  -0.890430 
    67200.0000  -1.176593   0.287847  -0.888747 
    67400.0000  -1.173564   0.287732  -0.885832 
    67600.0000  -1.173287   0.287667  -0.885620 
    67800.0000  -1.170983   0.285433  -0.885550 
    68000.0000  -1.170667   0.284079  -0.886588 
    68200.0000  -1.168998   0.286222  -0.882776 
    68400.0000  -1.170796   0.286098  -0.884698 
    68600.0000  -1.169672   0.287376  -0.882295 
    68800.0000  -1.168803   0.287727  -0.881076 
    69000.0000  -1.168711   0.288166  -0.880545 
    69200.0000  -1.169107   0.287068  -0.882039 
    69400.0000  -1.169384   0.283799  -0.885585 
    69600.0000  -1.171949   0.287399  -0.884550 
    69800.0000  -1.165121   0.284398  -0.880723 
    70000.0000  -1.169385   0.285493  -0.883892 
    70200.0000  -1.171297   0.288362  -0.882935 
    70400.0000  -1.173783   0.283766  -0.890017 
    70600.0000  -1.175957   0.281237  -0.894720 
    70800.0000  -1.173896   0.282743  -0.891153 
    71000.0000  -1.173085   0.285005  -0.888080 
    71200.0000  -1.173187   0.283835  -0.889352 
    71400.0000  -1.169152   0.287758  -0.881394 
    71600.0000  -1.168238   0.283625  -0.884612 
    71800.0000  -1.170914   0.283751  -0.887162 
    72000.0000  -1.171490   0.287012  -0.884479 
    72200.0000  -1.169852   0.283902  -0.885950 
    72400.0000  -1.171871   0.286254  -0.885616 
    72600.0000  -1.172412   0.284213  -0.888198 
    72800.0000  -1.175812   0.283719  -0.892093 
    73000.0000  -1.173467   0.286001  -0.887467 
    73200.0000  -1.177430   0.282604  -0.894827 
    73400.0000  -1.179368   0.284653  -0.894715 
    73600.0000  -1.180450   0.286726  -0.893724 
    73800.0000  -1.177495   0.287735  -0.889760 
    74000.0000  -1.174734   0.285360  -0.889373 
    74200.0000  -1.175418   0.285055  -0.890364 
    74400.0000  -1.177850   0.282009  -0.895841 
    74600.0000  -1.180078   0.284310  -0.895769 
    74800.0000  -1.180964   0.284825  -0.896139 
    75000.0000  -1.182902   0.284434  -0.898468 
    75200.0000  -1.183476   0.284577  -0.898899 
    75400.0000  -1.181856   0.285718  -0.896138 
    75600.0000  -1.181374   0.287842  -0.893532 
    75800.0000  -1.184700   0.288114  -0.896585 
    76000.0000  -1.185323   0.288332  -0.896990 
    76200.0000  -1.185879   0.284815  -0.901064 
    76400.0000  -1.184231   0.284779  -0.899452 
    76600.0000  -1.187864   0.285781  -0.902082 
    76800.0000  -1.186527   0.283722  -0.902805 
    77000.0000  -1.185281   0.285711  -0.899570 
    77200.0000  -1.181647   0.285169  -0.896477 
    77400.0000  -1.184113   0.284263  -0.899850 
    77600.0000  -1.184138   0.284297  -0.899842 
    77800.0000  -1.181540   0.284400  -0.897140 
    78000.0000  -1.177485   0.283729  -0.893755 
    78200.0000  -1.176159   0.284686  -0.891473 
    78400.0000  -1.179154   0.287743  -0.891411 
    78600.0000  -1.183505   0.284902  -0.898603 
    78800.0000  -1.185408   0.282481  -0.902926 
    79000.0000  -1.181170   0.283033  -0.898137 
    79200.0000  -1.179742   0.283813  -0.895929 
    79400.0000  -1.181890   0.284964  -0.896926 
    79600.0000  -1.178586   0.286715  -0.891871 
    79800.0000  -1.179959   0.283362  -0.896598 
    80000.0000  -1.177032   0.286828  -0.890204 
    80200.0000  -1.179831   0.283391  -0.896440 
    80400.0000  -1.176255   0.283954  -0.892301 
    80600.0000  -1.178734   0.283226  -0.895508 
    80800.0000  -1.179688   0.284011  -0.895678 
    81000.0000  -1.183467   0.286125  -0.897342 
    81200.0000  -1.181094   0.285394  -0.895701 
    81400.0000  -1.181919   0.282052  -0.899867 
    81600.0000  -1.184913   0.285061  -0.899852 
    81800.0000  -1.184590   0.283717  -0.900874 
    82000.0000  -1.187440   0.282518  -0.904922 
    82200.0000  -1.186564   0.286326  -0.900238 
    82400.0000  -1.180773   0.284580  -0.896193 
    82600.0000  -1.181241   0.286737  -0.894503 
    82800.0000  -1.181403   0.284379  -0.897024 
    83000.0000  -1.180895   0.285205  -0.895690 
    83200.0000  -1.180563   0.285475  -0.895088 
    83400.0000  -1.181522   0.285667  -0.895856 
    83600.0000  -1.182187   0.285901  -0.896286 
    83800.0000  -1.184873   0.284969  -0.899904 
    84000.0000  -1.177966   0.284415  -0.893551 
    84200.0000  -1.177720   0.287019  -0.890701 
    84400.0000  -1.181709   0.287331  -0.894378 
    84600.0000  -1.179938   0.286294  -0.893645 
    84800.0000  -1.179364   0.280687  -0.898677 
    85000.0000  -1.179687   0.284707  -0.894980 
    85200.0000  -1.182334   0.282953  -0.899381 
    85400.0000  -1.183214   0.284855  -0.898359 
    85600.0000  -1.181199   0.284773  -0.896426 
    85800.0000  -1.181189   0.283856  -0.897333 
    86000.0000  -1.183823   0.283930  -0.899893 
    86200.0000  -1.183542   0.281636  -0.901905 
    86400.0000  -1.185472   0.284898  -0.900574 
    86600.0000  -1.186578   0.285114  -0.901464 
    86800.0000  -1.187009   0.282380  -0.904629 
    87000.0000  -1.189231   0.284741  -0.904490 
    87200.0000  -1.191124   0.285616  -0.905509 
    87400.0000  -1.192280   0.286899  -0.905381 
    87600.0000  -1.189972   0.284378  -0.905594 
    87800.0000  -1.193276   0.285054  -0.908222 
    88000.0000  -1.192457   0.286126  -0.906330 
    88200.0000  -1.191703   0.285976  -0.905727 
    88400.0000  -1.192918   0.282609  -0.910310 
    88600.0000  -1.191906   0.282484  -0.909422 
    88800.0000  -1.194219   0.283479  -0.910741 
    89000.0000  -1.190609   0.283364  -0.907245 
    89200.0000  -1.192219   0.286004  -0.906215 
    89400.0000  -1.190685   0.284127  -0.906558 
    89600.0000  -1.192222   0.283010  -0.909211 
    89800.0000  -1.196547   0.285873  -0.910674 
    90000.0000  -1.191975   0.282972  -0.909003 
    90200.0000  -1.188848   0.287422  -0.901426 
    90400.0000  -1.189166   0.285661  -0.903504 
    90600.0000  -1.188298   0.285777  -0.902520 
    90800.0000  -1.184128   0.287787  -0.896341 
    91000.0000  -1.184901   0.288263  -0.896638 
    91200.0000  -1.184368   0.284902  -0.899466 
    91400.0000  -1.184690   0.284409  -0.900281 
    91600.0000  -1.188410   0.284678  -0.903732 
    91800.0000  -1.186438   0.287987  -0.898451 
    92000.0000  -1.187576   0.283527  -0.904049 
    92200.0000  -1.183454   0.283936  -0.899518 
    92400.0000  -1.184263   0.286188  -0.898075 
    92600.0000  -1.189086   0.280799  -0.908287 
    92800.0000  -1.189538   0.284334  -0.905204 
    93000.0000  -1.185368   0.284907  -0.900462 
    93200.0000  -1.185050   0.284950  -0.900100 
    93400.0000  -1.187007   0.280402  -0.906605 
    93600.0000  -1.188700   0.286271  -0.902429 
    93800.0000  -1.181545   0.283374  -0.898171 
    94000.0000  -1.182363   0.286495  -0.895868 
    94200.0000  -1.182732   0.283333  -0.899399 
    94400.0000  -1.182216   0.281932  -0.900283 
    94600.0000  -1.178463   0.287247  -0.891216 
    94800.0000  -1.178780   0.283225  -0.895555 
    95000.0000  -1.181610   0.283050  -0.898559 
    95200.0000  -1.183089   0.283121  -0.899969 
    95400.0000  -1.184396   0.285961  -0.898436 
    95600.0000  -1.183861   0.285635  -0.898225 
    95800.0000  -1.187119   0.288837  -0.898282 
    96000.0000  -1.185241   0.286035  -0.899205 
    96200.0000  -1.188276   0.284381  -0.903895 
    96400.0000  -1.186513   0.284806  -0.901706 
    96600.0000  -1.190480   0.287203  -0.903277 
    96800.0000  -1.190040   0.284534  -0.905506 
    97000.0000  -1.188217   0.287903  -0.900314 
    97200.0000  -1.191618   0.284582  -0.907036 
    97400.0000  -1.195147   0.285137  -0.910010 
    97600.0000  -1.194023   0.283988  -0.910035 
    97800.0000  -1.190250   0.285533  -0.904717 
    98000.0000  -1.194848   0.285633  -0.909215 
    98200.0000  -1.189939   0.281943  -0.907997 
    98400.0000  -1.186781   0.284818  -0.901963 
    98600.0000  -1.186006   0.283805  -0.902200 
    98800.0000  -1.182965   0.288360  -0.894605 
    99000.0000  -1.183290   0.286068  -0.897222 
    99200.0000  -1.188637   0.287290  -0.901348 
    99400.0000  -1.187731   0.284216  -0.903516 
    99600.0000  -1.182968   0.282042  -0.900926 
    99800.0000  -1.186748   0.289341  -0.897407 
   100000.0000  -1.186280   0.284815  -0.901465 
   100200.0000  -1.183740   0.288162  -0.895578 
   100400.0000  -1.187860   0.283678  -0.904182 
   100600.0000  -1.189977   0.285763  -0.904215 
   100800.0000  -1.188327   0.283961  -0.904366 
   101000.0000  -1.183082   0.284750  -0.898332 
   101200.0000  -1.183381   0.284538  -0.898843 
   101400.0000  -1.184517   0.282434  -0.902083 
   101600.0000  -1.188131   0.286510  -0.901621 
   101800.0000  -1.184887   0.287332  -0.897556 
   102000.0000  -1.182405   0.286637  -0.895768 
   102200.0000  -1.180328   0.286120  -0.894208 
   102400.0000  -1.185043   0.284640  -0.900404 
   102600.0000  -1.185467   0.284511  -0.900956 
   102800.0000  -1.185417   0.286075  -0.899341 
   103000.0000  -1.187521   0.284233  -0.903288 
   103200.0000  -1.185750   0.283569  -0.902181 
   103400.0000  -1.189724   0.285351  -0.904373 
   103600.0000  -1.189295   0.284562  -0.904733 
   103800.0000  -1.183498   0.285055  -0.898443 
   104000.0000  -1.183288   0.283831  -0.899457 
   104200.0000  -1.189054   0.285083  -0.903972 
   104400.0000  -1.189802   0.285916  -0.903886 
   104600.0000  -1.188183   0.284350  -0.903833 
   104800.0000  -1.188451   0.281885  -0.906566 
   105000.0000  -1.187164   0.284977  -0.902187 
   105200.0000  -1.191083   0.284131  -0.906952 
   105400.0000  -1.191008   0.286396  -0.904612 
   105600.0000  -1.187603   0.281079  -0.906524 
   105800.0000  -1.191618   0.286643  -0.904975 
   106000.0000  -1.192940   0.285488  -0.907452 
   106200.0000  -1.191667   0.284693  -0.906974 
   106400.0000  -1.193860   0.285036  -0.908824 
   106600.0000  -1.187730   0.282963  -0.904767 
   106800.0000  -1.191077   0.284838  -0.906239 
   107000.0000  -1.189296   0.283209  -0.906087 
   107200.0000  -1.191615   0.283998  -0.907616 
   107400.0000  -1.191490   0.288678  -0.902812 
   107600.0000  -1.192135   0.282063  -0.910072 
   107800.0000  -1.195185   0.284628  -0.910557 
   108000.0000  -1.195774   0.284705  -0.911069 
   108200.0000  -1.192892   0.285478  -0.907414 
   108400.0000  -1.194091   0.286903  -0.907189 
   108600.0000  -1.193325   0.286869  -0.906456 
   108800.0000  -1.193892   0.285865  -0.908027 
   109000.0000  -1.194124   0.286729  -0.907395 
   109200.0000  -1.194574   0.287906  -0.906668 
   109400.0000  -1.193614   0.283411  -0.910203 
   109600.0000  -1.192961   0.283939  -0.909021 
   109800.0000  -1.189368   0.282792  -0.906576 
   110000.0000  -1.191387   0.282889  -0.908498 
   110200.0000  -1.193419   0.283727  -0.909692 
   110400.0000  -1.194962   0.286837  -0.908125 
   110600.0000  -1.191869   0.285750  -0.906119 
   110800.0000  -1.196350   0.281933  -0.914417 
   111000.0000  -1.196815   0.286227  -0.910588 
   111200.0000  -1.197335   0.285584  -0.911751 
   111400.0000  -1.199251   0.284108  -0.915144 
   111600.0000  -1.198812   0.284108  -0.914704 
   111800.0000  -1.195296   0.283546  -0.911750 
